,,,,,,,,,,,,,,
Маркетплейс: отчет по отправленным товарам,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
Параметры:,,Период: 01.11.2025 - 31.01.2026,,,,,,,,,,,,
Отбор:,,"Контрагент В группе из списка ""ИНТЕРНЕТ РЕШЕНИЯ ООО; FBS Яндекс Маркет ; РВБ ООО (Вайлдберриз) "" И
Склад В группе из списка ""Склад РВП ОСНОВНОЙ; Склад для маркетплейсов""",,,,,,,,,,,,
,,,,,,,,,,,,,,
Дата накладной,,,Номер отправления или идентификатор услуги,Номер реализации в 1С,Номер заказа,,Список артикулов,,Организация,Контрагент,Список товаров или название услуги,Склад,Количество,Сумма
21.11.2025 16:25:41,,,32611195-0097,ГФУТ-016136,ГФУТ-026845,,УТ-00008068,,ГРАНДФАЯНС ООО,ИНТЕРНЕТ РЕШЕНИЯ ООО,"Унитаз-моноблок 5003 безободковый, сиденье тонкое ДП, арматура (с гофрой и подводкой)",Склад для маркетплейсов,1,28 777
21.11.2025 16:26:09,,,0153907241-0119,ГФУТ-016137,ГФУТ-026849,,УТ-00005855,,ГРАНДФАЯНС ООО,ИНТЕРНЕТ РЕШЕНИЯ ООО,"70 Тумба ""Braunsy 70 №2"" кожа (ум.Миранда-70, COMO 70)",Склад РВП ОСНОВНОЙ,1,"17 624,4"
21.11.2025 16:26:09,,,0153907241-0119,ГФУТ-016137,ГФУТ-026849,,00-00003890,,ГРАНДФАЯНС ООО,ИНТЕРНЕТ РЕШЕНИЯ ООО,"70 Раковина встраив.: COMO 70 1 отв., белый, Сорт1(18)",Склад РВП ОСНОВНОЙ,1,"11 749,6"
21.11.2025 16:26:25,,,0153907241-0119,ГФУТ-016138,ГФУТ-026850,,УТ-00005855,,ГРАНДФАЯНС ООО,ИНТЕРНЕТ РЕШЕНИЯ ООО,"70 Тумба ""Braunsy 70 №2"" кожа (ум.Миранда-70, COMO 70)",Склад РВП ОСНОВНОЙ,1,"17 624,4"
21.11.2025 16:26:25,,,0153907241-0119,ГФУТ-016138,ГФУТ-026850,,00-00003890,,ГРАНДФАЯНС ООО,ИНТЕРНЕТ РЕШЕНИЯ ООО,"70 Раковина встраив.: COMO 70 1 отв., белый, Сорт1(18)",Склад РВП ОСНОВНОЙ,1,"11 749,6"
21.11.2025 16:26:43,,,48093429-0046,ГФУТ-016139,ГФУТ-026812,,УТ-00004805,,ГРАНДФАЯНС ООО,ИНТЕРНЕТ РЕШЕНИЯ ООО,"105 Тумба ""Viktoria 105"" (ум. Дуглас -105/Виктория-100)",Склад РВП ОСНОВНОЙ,1,30 563
22.11.2025 11:38:33,,,51025528320,ГФУТ-016142,ГФУТ-026507,,УТ-00160108,,ГРАНДФАЯНС ООО,FBS Яндекс Маркет ,55 Тумба «Мидея 55» (ум. ум.Уют 55)(в разборе),Склад для маркетплейсов,1,"5 572,5"
22.11.2025 11:38:33,,,51025528320,ГФУТ-016142,ГФУТ-026507,,00-00001871,,ГРАНДФАЯНС ООО,FBS Яндекс Маркет ,"55 Умывальник ""Уют 550""",Склад для маркетплейсов,1,"5 572,5"
22.11.2025 11:38:38,,,51153411969,ГФУТ-016143,ГФУТ-026825,,УТ-00162550,,ГРАНДФАЯНС ООО,FBS Яндекс Маркет ,50 Пенал-шкаф «Retro 50» универсальный,Склад РВП ОСНОВНОЙ,1,38 015
22.11.2025 11:38:40,,,51176762369,ГФУТ-016144,ГФУТ-026865,,УТ-00008256,,ГРАНДФАЯНС ООО,FBS Яндекс Маркет ,"80 Подвесная тумба ""Liberty №2 80"" (Como 80; ум. Грэмми 80; Фостер 80) (белый)  Pur-клей",Склад РВП ОСНОВНОЙ,1,21 000
22.11.2025 11:38:42,,,51179389505,ГФУТ-016145,ГФУТ-026866,,Це002073   ,,ГРАНДФАЯНС ООО,FBS Яндекс Маркет ,Пенал-шкаф 60 В 2 ств.(корз),Склад РВП ОСНОВНОЙ,1,28 262
22.11.2025 11:38:44,,,51185144385,ГФУТ-016146,ГФУТ-026867,,УТ-00162771,,ГРАНДФАЯНС ООО,FBS Яндекс Маркет ,600 Стол рабочий/разделочный (1 ящик) - Графит (60*84*43),Склад РВП ОСНОВНОЙ,1,15 729
22.11.2025 11:38:46,,,51172356865,ГФУТ-016147,ГФУТ-026868,,00-00000949,,ГРАНДФАЯНС ООО,FBS Яндекс Маркет ,"40 Раковина встраив.: COMO 40 1 отв., белый, Сорт1(22)",Склад РВП ОСНОВНОЙ,1,6 000
22.11.2025 11:38:46,,,51172356865,ГФУТ-016147,ГФУТ-026868,,УТ-00162513,,ГРАНДФАЯНС ООО,FBS Яндекс Маркет ,40 Подвесная тумба «Bricks 40» (ум. Como 40),Склад РВП ОСНОВНОЙ,1,9 000
22.11.2025 11:39:10,,,51098759043,ГФУТ-016148,ГФУТ-026683,,УТ-00004805,,ГРАНДФАЯНС ООО,FBS Яндекс Маркет ,"105 Тумба ""Viktoria 105"" (ум. Дуглас -105/Виктория-100)",Склад РВП ОСНОВНОЙ,1,33 000
22.11.2025 14:26:49,,,0129337626-0424,ГФУТ-016153,ГФУТ-026869,,УТ-00008068,,ГРАНДФАЯНС ООО,ИНТЕРНЕТ РЕШЕНИЯ ООО,"Унитаз-моноблок 5003 безободковый, сиденье тонкое ДП, арматура (с гофрой и подводкой)",Склад для маркетплейсов,1,28 777
22.11.2025 14:26:52,,,49327291-0459,ГФУТ-016154,ГФУТ-026870,,УТ-00160108,,ГРАНДФАЯНС ООО,ИНТЕРНЕТ РЕШЕНИЯ ООО,55 Тумба «Мидея 55» (ум. ум.Уют 55)(в разборе),Склад для маркетплейсов,1,7 500
22.11.2025 14:26:52,,,49327291-0459,ГФУТ-016154,ГФУТ-026870,,00-00001871,,ГРАНДФАЯНС ООО,ИНТЕРНЕТ РЕШЕНИЯ ООО,"55 Умывальник ""Уют 550""",Склад для маркетплейсов,1,7 500
22.11.2025 14:26:57,,,36056363-0083,ГФУТ-016155,ГФУТ-026873,,00-00001881,,ГРАНДФАЯНС ООО,ИНТЕРНЕТ РЕШЕНИЯ ООО,"70 Умывальник ""Фостер 700""",Склад РВП ОСНОВНОЙ,1,"12 562,8"
22.11.2025 14:26:57,,,36056363-0083,ГФУТ-016155,ГФУТ-026873,,УТ-00002351,,ГРАНДФАЯНС ООО,ИНТЕРНЕТ РЕШЕНИЯ ООО,"70 Тумба ""Fantasy 70"" 2ящ. венге ( ум. ""Фостер 700""/COMO 70)",Склад РВП ОСНОВНОЙ,1,"18 844,2"
22.11.2025 14:26:59,,,45077992-0300,ГФУТ-016156,ГФУТ-026875,,УТ-00008068,,ГРАНДФАЯНС ООО,ИНТЕРНЕТ РЕШЕНИЯ ООО,"Унитаз-моноблок 5003 безободковый, сиденье тонкое ДП, арматура (с гофрой и подводкой)",Склад РВП ОСНОВНОЙ,1,28 777
22.11.2025 14:27:02,,,66961296-0317,ГФУТ-016157,ГФУТ-026876,,УТ-00008068,,ГРАНДФАЯНС ООО,ИНТЕРНЕТ РЕШЕНИЯ ООО,"Унитаз-моноблок 5003 безободковый, сиденье тонкое ДП, арматура (с гофрой и подводкой)",Склад РВП ОСНОВНОЙ,1,28 777
22.11.2025 14:27:05,,,61622024-0224,ГФУТ-016158,ГФУТ-026878,,УТ-00003205,,ГРАНДФАЯНС ООО,ИНТЕРНЕТ РЕШЕНИЯ ООО,Сиденье ДП с доводчиком для унитаза SM9315 тонкое (подходит к SM9320),Склад РВП ОСНОВНОЙ,1,7 182
22.11.2025 14:27:07,,,84432814-0188,ГФУТ-016159,ГФУТ-026882,,УТ-00163533,,ГРАНДФАЯНС ООО,ИНТЕРНЕТ РЕШЕНИЯ ООО,"Сиденье ДП с доводчиком для унитаза EG301T, A2801, A2801B, A8060",Склад РВП ОСНОВНОЙ,1,4 861
22.11.2025 14:28:24,,,77095038-0180,ГФУТ-016162,ГФУТ-026872,,УТ-00005855,,ГРАНДФАЯНС ООО,ИНТЕРНЕТ РЕШЕНИЯ ООО,"70 Тумба ""Braunsy 70 №2"" кожа (ум.Миранда-70, COMO 70)",Склад РВП ОСНОВНОЙ,1,"17 624,4"
22.11.2025 14:28:24,,,77095038-0180,ГФУТ-016162,ГФУТ-026872,,00-00003890,,ГРАНДФАЯНС ООО,ИНТЕРНЕТ РЕШЕНИЯ ООО,"70 Раковина встраив.: COMO 70 1 отв., белый, Сорт1(18)",Склад РВП ОСНОВНОЙ,1,"11 749,6"
23.11.2025 12:12:17,,,51045884354,ГФУТ-016168,ГФУТ-026510,,УТ-00002402,,ГРАНДФАЯНС ООО,FBS Яндекс Маркет ,"80 Умывальник ""Фостер 800""",Склад РВП ОСНОВНОЙ,1,15 800
23.11.2025 12:12:17,,,51045884354,ГФУТ-016168,ГФУТ-026510,,УТ-00002567,,ГРАНДФАЯНС ООО,FBS Яндекс Маркет ,"80 Тумба ""Catherine 80""  (ум. Фостер 800П/800/COMO 80) серый камень",Склад РВП ОСНОВНОЙ,1,23 700
23.11.2025 12:12:17,,,51045884354,ГФУТ-016168,ГФУТ-026510,,УТ-00002568,,ГРАНДФАЯНС ООО,FBS Яндекс Маркет ,"60 Пенал-шкаф ""Catherine 60"" серый камень",Склад РВП ОСНОВНОЙ,1,27 431
23.11.2025 12:12:21,,,51053612034,ГФУТ-016169,ГФУТ-026512,,00-00001881,,ГРАНДФАЯНС ООО,FBS Яндекс Маркет ,"70 Умывальник ""Фостер 700""",Склад РВП ОСНОВНОЙ,1,12 680
23.11.2025 12:12:21,,,51053612034,ГФУТ-016169,ГФУТ-026512,,УТ-00009653,,ГРАНДФАЯНС ООО,FBS Яндекс Маркет ,"70 Подвесная тумба ""Leia 70"" (ум. Гремми 70, Фостер 70, Como 70)",Склад РВП ОСНОВНОЙ,1,19 020
23.11.2025 12:12:22,,,51189223363,ГФУТ-016170,ГФУТ-026879,,УТ-00008938,,ГРАНДФАЯНС ООО,FBS Яндекс Маркет ,"Сиденье ДП с доводчиком для унитаза 379A NEW, 379A, T1080, T1071",Склад РВП ОСНОВНОЙ,1,6 057
23.11.2025 12:19:13,,,98741602-0242,ГФУТ-016171,ГФУТ-026877,,00-00001879,,ГРАНДФАЯНС ООО,ИНТЕРНЕТ РЕШЕНИЯ ООО,"75 Умывальник ""Стиль 750""",Склад РВП ОСНОВНОЙ,1,"10 179,2"
23.11.2025 12:19:13,,,98741602-0242,ГФУТ-016171,ГФУТ-026877,,УТ-00008901,,ГРАНДФАЯНС ООО,ИНТЕРНЕТ РЕШЕНИЯ ООО,"75 Тумба ""НИКА-75"" (ум.Стиль 75)",Склад РВП ОСНОВНОЙ,1,"15 268,8"
23.11.2025 14:12:06,,,0181885985-0022,ГФУТ-016172,ГФУТ-026883,,УТ-00008287,,ГРАНДФАЯНС ООО,ИНТЕРНЕТ РЕШЕНИЯ ООО,"Арматура 2х кноп., ниж. подвод воды для унитаза-моноблока SM9616 - 27*9,5 см, d=8см",Склад РВП ОСНОВНОЙ,1,4 086
23.11.2025 14:12:10,,,78366533-0592,ГФУТ-016173,ГФУТ-026885,,УТ-00160108,,ГРАНДФАЯНС ООО,ИНТЕРНЕТ РЕШЕНИЯ ООО,55 Тумба «Мидея 55» (ум. ум.Уют 55)(в разборе),Склад для маркетплейсов,1,7 500
23.11.2025 14:12:10,,,78366533-0592,ГФУТ-016173,ГФУТ-026885,,00-00001871,,ГРАНДФАЯНС ООО,ИНТЕРНЕТ РЕШЕНИЯ ООО,"55 Умывальник ""Уют 550""",Склад для маркетплейсов,1,7 500
23.11.2025 14:12:14,,,73586570-0055,ГФУТ-016175,ГФУТ-026888,,УТ-00160108,,ГРАНДФАЯНС ООО,ИНТЕРНЕТ РЕШЕНИЯ ООО,55 Тумба «Мидея 55» (ум. ум.Уют 55)(в разборе),Склад для маркетплейсов,1,7 500
23.11.2025 14:12:14,,,73586570-0055,ГФУТ-016175,ГФУТ-026888,,00-00001871,,ГРАНДФАЯНС ООО,ИНТЕРНЕТ РЕШЕНИЯ ООО,"55 Умывальник ""Уют 550""",Склад для маркетплейсов,1,7 500
23.11.2025 14:12:31,,,33501168-0072,ГФУТ-016176,ГФУТ-026884,,УТ-00162542,,ГРАНДФАЯНС ООО,ИНТЕРНЕТ РЕШЕНИЯ ООО,"75 Зеркало ""Michael 75""",Склад РВП ОСНОВНОЙ,1,27 941
24.11.2025 10:40:27,,,40677689-0296,ГФУТ-016183,ГФУТ-026871,,УТ-00008068,,ГРАНДФАЯНС ООО,ИНТЕРНЕТ РЕШЕНИЯ ООО,"Унитаз-моноблок 5003 безободковый, сиденье тонкое ДП, арматура (с гофрой и подводкой)",Склад РВП ОСНОВНОЙ,1,28 777
24.11.2025 10:41:17,,,0121119021-0293,ГФУТ-016184,ГФУТ-026874,,УТ-00008068,,ГРАНДФАЯНС ООО,ИНТЕРНЕТ РЕШЕНИЯ ООО,"Унитаз-моноблок 5003 безободковый, сиденье тонкое ДП, арматура (с гофрой и подводкой)",Склад РВП ОСНОВНОЙ,1,28 327
24.11.2025 11:16:05,,,51199042368,ГФУТ-016186,ГФУТ-026881,,УТ-00004223,,ГРАНДФАЯНС ООО,FBS Яндекс Маркет ,"Унитаз-моноблок SM9614 безободковый, сиденье тонкое ДП, арматура (с гофрой и подводкой)",Склад РВП ОСНОВНОЙ,1,29 200
24.11.2025 11:16:12,,,51254066818,ГФУТ-016187,ГФУТ-026893,,УТ-00160108,,ГРАНДФАЯНС ООО,FBS Яндекс Маркет ,55 Тумба «Мидея 55» (ум. ум.Уют 55)(в разборе),Склад для маркетплейсов,1,8 600
24.11.2025 11:16:12,,,51254066818,ГФУТ-016187,ГФУТ-026893,,00-00001871,,ГРАНДФАЯНС ООО,FBS Яндекс Маркет ,"55 Умывальник ""Уют 550""",Склад для маркетплейсов,1,8 600
24.11.2025 11:16:58,,,51222471106,ГФУТ-016188,ГФУТ-026887,,00-00002282,,ГРАНДФАЯНС ООО,FBS Яндекс Маркет ,"70 Тумба ""Лотос 70"" 3 ящ. (ум. Эрика70)",Склад РВП ОСНОВНОЙ,1,18 420
24.11.2025 11:16:58,,,51222471106,ГФУТ-016188,ГФУТ-026887,,Це009166   ,,ГРАНДФАЯНС ООО,FBS Яндекс Маркет ,"70 Раковина встраив.: ERICA ERI70 1 отв., белый,Сорт1(15)",Склад РВП ОСНОВНОЙ,1,12 280
24.11.2025 11:18:03,,,51256702465,ГФУТ-016189,ГФУТ-026892,,УТ-00162541,,ГРАНДФАЯНС ООО,FBS Яндекс Маркет ,"75 Тумба ""Michael 75"" (ум. Дуглас 750)",Склад РВП ОСНОВНОЙ,1,"24 181,8"
24.11.2025 11:18:03,,,51256702465,ГФУТ-016189,ГФУТ-026892,,УТ-00002733,,ГРАНДФАЯНС ООО,FBS Яндекс Маркет ,"75 Умывальник ""Дуглас 750""",Склад РВП ОСНОВНОЙ,1,"16 121,2"
24.11.2025 11:35:12,,,51018774913,ГФУТ-016190,ГФУТ-026514,,УТ-00002147,,ГРАНДФАЯНС ООО,FBS Яндекс Маркет ,"85 Умывальник ""Модерн 850""",Склад РВП ОСНОВНОЙ,1,"14 963,2"
24.11.2025 11:35:12,,,51018774913,ГФУТ-016190,ГФУТ-026514,,УТ-00163050,,ГРАНДФАЯНС ООО,FBS Яндекс Маркет ,"85 Тумба ""Retro 85"" №2 (ум. Модерн 850)",Склад РВП ОСНОВНОЙ,1,"22 444,8"
24.11.2025 11:36:06,,,4223559066,ГФУТ-016191,ГФУТ-026921,,УТ-00006127,,ГРАНДФАЯНС ООО,РВБ ООО (Вайлдберриз) ,"50 Умывальник ""Фостер 500""",Склад РВП ОСНОВНОЙ,1,"5 054,4"
24.11.2025 11:36:06,,,4223559066,ГФУТ-016191,ГФУТ-026921,,УТ-00162514,,ГРАНДФАЯНС ООО,РВБ ООО (Вайлдберриз) ,"50 Подвесная тумба «Bricks 50» (ум. Фостер 500, Como 50 , Fest 50)",Склад РВП ОСНОВНОЙ,1,"7 581,6"
24.11.2025 11:36:09,,,4224393685,ГФУТ-016192,ГФУТ-026939,,УТ-00162513,,ГРАНДФАЯНС ООО,РВБ ООО (Вайлдберриз) ,40 Подвесная тумба «Bricks 40» (ум. Como 40),Склад РВП ОСНОВНОЙ,1,4 515
24.11.2025 16:10:29,,,17824046-0017,ГФУТ-016196,ГФУТ-026904,,Це011754   ,,ГРАНДФАЯНС ООО,ИНТЕРНЕТ РЕШЕНИЯ ООО,"Арматура 2х кноп., ниж. подвод воды для унитаза-моноблока 705 - 29*9 см, d=6 см",Склад РВП ОСНОВНОЙ,1,3 313
24.11.2025 16:10:32,,,97278554-0137,ГФУТ-016197,ГФУТ-026907,,УТ-00006331,,ГРАНДФАЯНС ООО,ИНТЕРНЕТ РЕШЕНИЯ ООО,"40 Пенал-шкаф ""Bellucci 40""",Склад РВП ОСНОВНОЙ,1,48 156
24.11.2025 16:10:33,,,0119417504-0034,ГФУТ-016198,ГФУТ-026908,,УТ-00162377,,ГРАНДФАЯНС ООО,ИНТЕРНЕТ РЕШЕНИЯ ООО,"Сиденье ДП с доводчиком для унитаза T1085 (подходит к T1084, T1081, T1011)",Склад РВП ОСНОВНОЙ,1,5 000
24.11.2025 16:10:36,,,62247368-1316,ГФУТ-016199,ГФУТ-026910,,УТ-00006935,,ГРАНДФАЯНС ООО,ИНТЕРНЕТ РЕШЕНИЯ ООО,"Унитаз-моноблок SM9615 безободковый, сиденье тонкое ДП, арматура (с гофрой и подводкой)",Склад РВП ОСНОВНОЙ,1,32 604
24.11.2025 16:10:42,,,0172774257-0023,ГФУТ-016200,ГФУТ-026917,,УТ-00160108,,ГРАНДФАЯНС ООО,ИНТЕРНЕТ РЕШЕНИЯ ООО,55 Тумба «Мидея 55» (ум. ум.Уют 55)(в разборе),Склад для маркетплейсов,1,7 500
24.11.2025 16:10:42,,,0172774257-0023,ГФУТ-016200,ГФУТ-026917,,00-00001871,,ГРАНДФАЯНС ООО,ИНТЕРНЕТ РЕШЕНИЯ ООО,"55 Умывальник ""Уют 550""",Склад для маркетплейсов,1,7 500
24.11.2025 16:10:44,,,45748259-0347,ГФУТ-016201,ГФУТ-026930,,УТ-00160108,,ГРАНДФАЯНС ООО,ИНТЕРНЕТ РЕШЕНИЯ ООО,55 Тумба «Мидея 55» (ум. ум.Уют 55)(в разборе),Склад для маркетплейсов,1,7 500
24.11.2025 16:10:44,,,45748259-0347,ГФУТ-016201,ГФУТ-026930,,00-00001871,,ГРАНДФАЯНС ООО,ИНТЕРНЕТ РЕШЕНИЯ ООО,"55 Умывальник ""Уют 550""",Склад для маркетплейсов,1,7 500
24.11.2025 16:10:47,,,08543765-0106,ГФУТ-016202,ГФУТ-026952,,УТ-00002445,,ГРАНДФАЯНС ООО,ИНТЕРНЕТ РЕШЕНИЯ ООО,"Арматура 2х кноп., ниж. подвод воды для унитаза-моноблока SM9612 - 24*9 см, d=6 см",Склад РВП ОСНОВНОЙ,1,4 087
24.11.2025 16:10:50,,,0123087802-0492,ГФУТ-016203,ГФУТ-026974,,УТ-00160182,,ГРАНДФАЯНС ООО,ИНТЕРНЕТ РЕШЕНИЯ ООО,Сиденье ДП с доводчиком для унитаза P01,Склад РВП ОСНОВНОЙ,1,8 250
24.11.2025 16:10:51,,,0189933838-0050,ГФУТ-016204,ГФУТ-026975,,УТ-00160108,,ГРАНДФАЯНС ООО,ИНТЕРНЕТ РЕШЕНИЯ ООО,55 Тумба «Мидея 55» (ум. ум.Уют 55)(в разборе),Склад для маркетплейсов,1,7 500
24.11.2025 16:10:51,,,0189933838-0050,ГФУТ-016204,ГФУТ-026975,,00-00001871,,ГРАНДФАЯНС ООО,ИНТЕРНЕТ РЕШЕНИЯ ООО,"55 Умывальник ""Уют 550""",Склад для маркетплейсов,1,7 500
24.11.2025 16:11:12,,,63987874-0071,ГФУТ-016205,ГФУТ-026916,,УТ-00005931,,ГРАНДФАЯНС ООО,ИНТЕРНЕТ РЕШЕНИЯ ООО,"50 Пенал-шкаф ""Duglas 50 №2""",Склад РВП ОСНОВНОЙ,1,38 422
25.11.2025 11:17:36,,,51252097730,ГФУТ-016236,ГФУТ-026894,,Це002073   ,,ГРАНДФАЯНС ООО,FBS Яндекс Маркет ,Пенал-шкаф 60 В 2 ств.(корз),Склад РВП ОСНОВНОЙ,1,28 262
25.11.2025 11:17:39,,,51268676672,ГФУТ-016237,ГФУТ-026961,,УТ-00160898,,ГРАНДФАЯНС ООО,FBS Яндекс Маркет ,"Штора для ванной комнаты 180x200 см Ridberg, Черный мрамор, полиэстер",Склад для маркетплейсов,1,"2 451,64"
25.11.2025 11:17:39,,,51268676672,ГФУТ-016237,ГФУТ-026961,,УТ-00002409,,ГРАНДФАЯНС ООО,FBS Яндекс Маркет ,Ванна ГМ 1700*850*630 с насосом OLB-801 с переливом,Склад для маркетплейсов,1,"118 904,54"
25.11.2025 11:17:39,,,51268676672,ГФУТ-016237,ГФУТ-026961,,УТ-00163045,,ГРАНДФАЯНС ООО,FBS Яндекс Маркет ,"Карниз для ванной Г-обр. телескопический 2100*1200 см, серебристый",Склад для маркетплейсов,1,"1 225,82"
25.11.2025 11:17:40,,,51273921280,ГФУТ-016238,ГФУТ-026978,,УТ-00001107,,ГРАНДФАЯНС ООО,FBS Яндекс Маркет ,"Унитаз-моноблок SM9006A, сиденье ДП, арматура (с гофрой и подводкой)",Склад РВП ОСНОВНОЙ,1,31 953
25.11.2025 11:17:42,,,51299311747,ГФУТ-016239,ГФУТ-027012,,УТ-00006898,,ГРАНДФАЯНС ООО,FBS Яндекс Маркет ,"50 Тумба ""Vardi 50"" (ум. Como-50)",Склад РВП ОСНОВНОЙ,1,13 800
25.11.2025 11:17:42,,,51299311747,ГФУТ-016239,ГФУТ-027012,,Це013616   ,,ГРАНДФАЯНС ООО,FBS Яндекс Маркет ,"50 Раковина встраив.: COMO 50 1 отв., белый, Сорт1(24)",Склад РВП ОСНОВНОЙ,1,9 200
25.11.2025 16:09:05,,,13615581-0648,ГФУТ-016253,ГФУТ-027005,,УТ-00008068,,ГРАНДФАЯНС ООО,ИНТЕРНЕТ РЕШЕНИЯ ООО,"Унитаз-моноблок 5003 безободковый, сиденье тонкое ДП, арматура (с гофрой и подводкой)",Склад РВП ОСНОВНОЙ,1,28 777
25.11.2025 16:09:09,,,44474014-0414,ГФУТ-016254,ГФУТ-027007,,УТ-00161760,,ГРАНДФАЯНС ООО,ИНТЕРНЕТ РЕШЕНИЯ ООО,"Унитаз-моноблок TR1197 безободковый, сиденье тонкое ДП, арматура (с гофрой и подводкой)",Склад РВП ОСНОВНОЙ,1,28 156
25.11.2025 16:09:10,,,55287180-0669,ГФУТ-016255,ГФУТ-027008,,УТ-00003501,,ГРАНДФАЯНС ООО,ИНТЕРНЕТ РЕШЕНИЯ ООО,"Унитаз-моноблок SM9608, сиденье тонкое ДП, арматура (с гофрой и подводкой)",Склад РВП ОСНОВНОЙ,1,34 485
25.11.2025 16:09:14,,,46900983-0100,ГФУТ-016256,ГФУТ-027030,,УТ-00160186,,ГРАНДФАЯНС ООО,ИНТЕРНЕТ РЕШЕНИЯ ООО,"Сиденье ДП с доводчиком для унитаза 5005, 5005T (подходит к SM9004A)",Склад РВП ОСНОВНОЙ,1,4 861
25.11.2025 16:09:17,,,51895136-0113,ГФУТ-016257,ГФУТ-027063,,УТ-00162246,,ГРАНДФАЯНС ООО,ИНТЕРНЕТ РЕШЕНИЯ ООО,"45 Подвесной пенал-шкаф ""Forest 45"" универсальный Pur-клей",Склад РВП ОСНОВНОЙ,1,20 483
25.11.2025 16:09:18,,,77141050-0125,ГФУТ-016258,ГФУТ-027064,,УТ-00004664,,ГРАНДФАЯНС ООО,ИНТЕРНЕТ РЕШЕНИЯ ООО,"75 Умывальник ""Оскар 750""",Склад РВП ОСНОВНОЙ,1,14 800
25.11.2025 16:09:18,,,77141050-0125,ГФУТ-016258,ГФУТ-027064,,УТ-00163316,,ГРАНДФАЯНС ООО,ИНТЕРНЕТ РЕШЕНИЯ ООО,"75 Тумба ""Vesta 75"" №3 (ум. Оскар 750) белый глянец Pur-клей",Склад РВП ОСНОВНОЙ,1,22 200
25.11.2025 16:09:21,,,39211854-0176,ГФУТ-016259,ГФУТ-027066,,УТ-00160302,,ГРАНДФАЯНС ООО,ИНТЕРНЕТ РЕШЕНИЯ ООО,"Сиденье ДП с доводчиком для унитаза K402, K402T, K406",Склад РВП ОСНОВНОЙ,1,4 861
25.11.2025 16:09:23,,,56325071-0095,ГФУТ-016260,ГФУТ-027067,,УТ-00008787,,ГРАНДФАЯНС ООО,ИНТЕРНЕТ РЕШЕНИЯ ООО,"Сиденье ДП с доводчиком для унитаза SM9608, SM9615, SM9615 МРАМОР, SM9616 (подходит к K633, K633B, K634, K634B)",Склад РВП ОСНОВНОЙ,1,4 861
25.11.2025 16:09:24,,,40310528-0061,ГФУТ-016261,ГФУТ-027085,,УТ-00006192,,ГРАНДФАЯНС ООО,ИНТЕРНЕТ РЕШЕНИЯ ООО,"Арматура 2х кноп., ниж. подвод воды для унитаза-моноблока T1060 - 29,5*9 см, d=6 см",Склад РВП ОСНОВНОЙ,1,3 504
25.11.2025 16:09:25,,,40310528-0062,ГФУТ-016262,ГФУТ-027086,,УТ-00001148,,ГРАНДФАЯНС ООО,ИНТЕРНЕТ РЕШЕНИЯ ООО,"Арматура 2х кноп., ниж. подвод воды для унитаза-моноблока T1016, T1016B, T1017, T1017B - 20,5*9 см, d=6 см ",Склад РВП ОСНОВНОЙ,1,4 085
25.11.2025 16:09:28,,,40310528-0063,ГФУТ-016263,ГФУТ-027087,,Це011754   ,,ГРАНДФАЯНС ООО,ИНТЕРНЕТ РЕШЕНИЯ ООО,"Арматура 2х кноп., ниж. подвод воды для унитаза-моноблока 705 - 29*9 см, d=6 см",Склад РВП ОСНОВНОЙ,1,3 313
25.11.2025 16:09:30,,,40310528-0065,ГФУТ-016264,ГФУТ-027088,,УТ-00002445,,ГРАНДФАЯНС ООО,ИНТЕРНЕТ РЕШЕНИЯ ООО,"Арматура 2х кноп., ниж. подвод воды для унитаза-моноблока SM9612 - 24*9 см, d=6 см",Склад РВП ОСНОВНОЙ,1,4 087
25.11.2025 16:09:48,,,98639308-1520,ГФУТ-016265,ГФУТ-027009,,УТ-00006512,,ГРАНДФАЯНС ООО,ИНТЕРНЕТ РЕШЕНИЯ ООО,"50 Подвесная тумба ""Leader 50"" (ум. Фостер 50/COMO 50) белый",Склад РВП ОСНОВНОЙ,1,11 129
26.11.2025 11:12:18,,,51302918656,ГФУТ-016308,ГФУТ-027037,,УТ-00009653,,ГРАНДФАЯНС ООО,FBS Яндекс Маркет ,"70 Подвесная тумба ""Leia 70"" (ум. Гремми 70, Фостер 70, Como 70)",Склад РВП ОСНОВНОЙ,1,24 100
26.11.2025 11:12:21,,,51303112321,ГФУТ-016309,ГФУТ-027038,,Це002073   ,,ГРАНДФАЯНС ООО,FBS Яндекс Маркет ,Пенал-шкаф 60 В 2 ств.(корз),Склад РВП ОСНОВНОЙ,1,28 262
26.11.2025 11:12:22,,,51325449537,ГФУТ-016310,ГФУТ-027109,,УТ-00006633,,ГРАНДФАЯНС ООО,FBS Яндекс Маркет ,"60 Тумба ""НК -60""  (ум. Уют 600)",Склад РВП ОСНОВНОЙ,1,11 500
26.11.2025 11:12:22,,,51325449537,ГФУТ-016310,ГФУТ-027109,,00-00001988,,ГРАНДФАЯНС ООО,FBS Яндекс Маркет ,"60 Умывальник ""Уют 600""",Склад РВП ОСНОВНОЙ,1,11 500
26.11.2025 11:12:23,,,51334714369,ГФУТ-016311,ГФУТ-027110,,УТ-00162550,,ГРАНДФАЯНС ООО,FBS Яндекс Маркет ,50 Пенал-шкаф «Retro 50» универсальный,Склад РВП ОСНОВНОЙ,1,38 015
